StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,OBESITY_CrudePrev,Year
NY,New York,Delaware,36025,36025970700,35.0,2024
NY,New York,Queens,36081,36081019901,35.0,2024
NY,New York,Ulster,36111,36111950200,35.0,2024
NY,New York,Fulton,36035,36035971000,35.0,2024
NY,New York,Schenectady,36093,36093033102,35.0,2024
NY,New York,Greene,36039,36039081101,35.0,2024
NY,New York,Richmond,36085,36085014100,35.0,2024
NY,New York,Broome,36007,36007012202,35.0,2024
NY,New York,Monroe,36055,36055014104,35.0,2024
NY,New York,Suffolk,36103,36103122405,35.0,2024
NY,New York,Rensselaer,36083,36083040701,35.0,2024
NY,New York,Warren,36113,36113070400,35.0,2024
NY,New York,Westchester,36119,36119003000,35.0,2024
NY,New York,Madison,36053,36053030601,35.0,2024
NY,New York,Ulster,36111,36111951900,35.0,2024
NY,New York,Erie,36029,36029004901,35.0,2024
NY,New York,Livingston,36051,36051030201,35.0,2024
NY,New York,Essex,36031,36031961201,35.0,2024
NY,New York,Saratoga,36091,36091060102,35.0,2024
NY,New York,Albany,36001,36001012700,35.0,2024
NY,New York,Niagara,36063,36063023200,35.0,2024
NY,New York,Columbia,36021,36021001400,35.0,2024
NY,New York,Dutchess,36027,36027170000,35.0,2024
NY,New York,Bronx,36005,36005033000,34.9,2024
NY,New York,Greene,36039,36039080404,34.9,2024
NY,New York,Orange,36071,36071013201,34.9,2024
NY,New York,Jefferson,36045,36045060302,34.9,2024
NY,New York,Ontario,36069,36069051400,34.9,2024
NY,New York,Onondaga,36067,36067010800,34.9,2024
NY,New York,Orange,36071,36071012300,34.9,2024
NY,New York,Sullivan,36105,36105950201,34.9,2024
NY,New York,Essex,36031,36031961400,34.9,2024
NY,New York,Greene,36039,36039080502,34.9,2024
NY,New York,Genesee,36037,36037951400,34.9,2024
NY,New York,Orange,36071,36071014101,34.9,2024
NY,New York,Westchester,36119,36119001200,34.9,2024
NY,New York,Chemung,36015,36015010100,34.9,2024
NY,New York,Jefferson,36045,36045060101,34.9,2024
NY,New York,Madison,36053,36053030602,34.9,2024
NY,New York,Orange,36071,36071011701,34.9,2024
NY,New York,Franklin,36033,36033951000,34.9,2024
NY,New York,Steuben,36101,36101960600,34.9,2024
NY,New York,Bronx,36005,36005030201,34.9,2024
NY,New York,Nassau,36059,36059414304,34.9,2024
NY,New York,Rensselaer,36083,36083052102,34.9,2024
NY,New York,Montgomery,36057,36057072700,34.9,2024
NY,New York,Oneida,36065,36065024800,34.9,2024
NY,New York,Niagara,36063,36063022601,34.9,2024
NY,New York,Kings,36047,36047094401,34.9,2024
NY,New York,Bronx,36005,36005026602,34.9,2024
NY,New York,Suffolk,36103,36103145702,34.9,2024
NY,New York,Wyoming,36121,36121970100,34.9,2024
NY,New York,Kings,36047,36047097400,34.9,2024
NY,New York,Wyoming,36121,36121971000,34.9,2024
NY,New York,Suffolk,36103,36103159518,34.9,2024
NY,New York,Saratoga,36091,36091062002,34.9,2024
NY,New York,Saratoga,36091,36091062001,34.9,2024
NY,New York,Broome,36007,36007011902,34.9,2024
NY,New York,Saratoga,36091,36091061403,34.9,2024
NY,New York,Oneida,36065,36065023501,34.9,2024
NY,New York,Ulster,36111,36111951400,34.8,2024
NY,New York,Chautauqua,36013,36013030700,34.8,2024
NY,New York,Onondaga,36067,36067011402,34.8,2024
NY,New York,Madison,36053,36053030403,34.8,2024
NY,New York,Columbia,36021,36021001100,34.8,2024
NY,New York,Onondaga,36067,36067011800,34.8,2024
NY,New York,Saratoga,36091,36091061101,34.8,2024
NY,New York,New York,36061,36061002901,34.8,2024
NY,New York,Ontario,36069,36069050302,34.8,2024
NY,New York,Seneca,36099,36099951000,34.8,2024
NY,New York,Monroe,36055,36055013203,34.8,2024
NY,New York,Montgomery,36057,36057072200,34.8,2024
NY,New York,Bronx,36005,36005026702,34.8,2024
NY,New York,Orange,36071,36071014700,34.8,2024
NY,New York,Allegany,36003,36003950402,34.8,2024
NY,New York,Kings,36047,36047110400,34.8,2024
NY,New York,Albany,36001,36001014002,34.8,2024
NY,New York,Monroe,36055,36055006100,34.8,2024
NY,New York,Delaware,36025,36025971300,34.8,2024
NY,New York,Niagara,36063,36063022602,34.8,2024
NY,New York,Cattaraugus,36009,36009960300,34.8,2024
NY,New York,Suffolk,36103,36103145706,34.8,2024
NY,New York,Kings,36047,36047035102,34.8,2024
NY,New York,Erie,36029,36029006901,34.8,2024
NY,New York,Monroe,36055,36055011209,34.8,2024
NY,New York,Chemung,36015,36015011000,34.8,2024
NY,New York,Lewis,36049,36049950101,34.8,2024
NY,New York,Onondaga,36067,36067010600,34.8,2024
NY,New York,Orange,36071,36071001300,34.8,2024
NY,New York,St. Lawrence,36089,36089491300,34.7,2024
NY,New York,Kings,36047,36047087000,34.7,2024
NY,New York,Kings,36047,36047112400,34.7,2024
NY,New York,Orange,36071,36071011900,34.7,2024
NY,New York,Allegany,36003,36003950700,34.7,2024
NY,New York,Dutchess,36027,36027190402,34.7,2024
NY,New York,Essex,36031,36031960901,34.7,2024
NY,New York,Cortland,36023,36023970100,34.7,2024
NY,New York,Kings,36047,36047113200,34.7,2024
NY,New York,Allegany,36003,36003950401,34.7,2024
NY,New York,Onondaga,36067,36067000400,34.7,2024
NY,New York,Chemung,36015,36015011102,34.7,2024
NY,New York,Monroe,36055,36055015400,34.7,2024
NY,New York,Monroe,36055,36055014905,34.7,2024
NY,New York,St. Lawrence,36089,36089491700,34.7,2024
NY,New York,Orange,36071,36071010200,34.7,2024
NY,New York,Queens,36081,36081035200,34.7,2024
NY,New York,Franklin,36033,36033950601,34.7,2024
NY,New York,Warren,36113,36113070802,34.7,2024
NY,New York,Broome,36007,36007011901,34.7,2024
NY,New York,Monroe,36055,36055015200,34.7,2024
NY,New York,Erie,36029,36029011400,34.7,2024
NY,New York,Yates,36123,36123150302,34.7,2024
NY,New York,Wyoming,36121,36121970400,34.7,2024
NY,New York,Bronx,36005,36005046204,34.7,2024
NY,New York,Monroe,36055,36055011800,34.7,2024
NY,New York,Otsego,36077,36077591402,34.7,2024
NY,New York,Bronx,36005,36005046207,34.7,2024
NY,New York,Rensselaer,36083,36083041200,34.7,2024
NY,New York,Dutchess,36027,36027190203,34.7,2024
NY,New York,Suffolk,36103,36103159517,34.7,2024
NY,New York,Wayne,36117,36117020302,34.7,2024
NY,New York,Kings,36047,36047054500,34.7,2024
NY,New York,Bronx,36005,36005024000,34.7,2024
NY,New York,Rensselaer,36083,36083051701,34.7,2024
NY,New York,Washington,36115,36115088001,34.7,2024
NY,New York,Suffolk,36103,36103146201,34.7,2024
NY,New York,Erie,36029,36029016500,34.7,2024
NY,New York,Washington,36115,36115081001,34.7,2024
NY,New York,Nassau,36059,36059517202,34.7,2024
NY,New York,Niagara,36063,36063024202,34.7,2024
NY,New York,Wayne,36117,36117020103,34.7,2024
NY,New York,Clinton,36019,36019101000,34.7,2024
NY,New York,Ontario,36069,36069051801,34.7,2024
NY,New York,Kings,36047,36047083000,34.6,2024
NY,New York,Rensselaer,36083,36083052303,34.6,2024
NY,New York,Kings,36047,36047093200,34.6,2024
NY,New York,Rensselaer,36083,36083052603,34.6,2024
NY,New York,Suffolk,36103,36103146204,34.6,2024
NY,New York,Cayuga,36011,36011040700,34.6,2024
NY,New York,Bronx,36005,36005037200,34.6,2024
NY,New York,Albany,36001,36001001500,34.6,2024
NY,New York,Ontario,36069,36069050402,34.6,2024
NY,New York,Orange,36071,36071014302,34.6,2024
NY,New York,Saratoga,36091,36091061500,34.6,2024
NY,New York,Ontario,36069,36069050604,34.6,2024
NY,New York,Madison,36053,36053030401,34.6,2024
NY,New York,Suffolk,36103,36103145905,34.6,2024
NY,New York,St. Lawrence,36089,36089490400,34.6,2024
NY,New York,Schuyler,36097,36097950200,34.6,2024
NY,New York,Fulton,36035,36035970601,34.6,2024
NY,New York,Genesee,36037,36037950402,34.6,2024
NY,New York,Albany,36001,36001014301,34.6,2024
NY,New York,Saratoga,36091,36091061905,34.6,2024
NY,New York,Queens,36081,36081053800,34.6,2024
NY,New York,Washington,36115,36115093000,34.6,2024
NY,New York,Cattaraugus,36009,36009961000,34.6,2024
NY,New York,Tioga,36107,36107020401,34.6,2024
NY,New York,Dutchess,36027,36027140801,34.6,2024
NY,New York,Dutchess,36027,36027140202,34.6,2024
NY,New York,Tioga,36107,36107020402,34.6,2024
NY,New York,Kings,36047,36047033000,34.6,2024
NY,New York,Dutchess,36027,36027110005,34.6,2024
NY,New York,Monroe,36055,36055014206,34.6,2024
NY,New York,Dutchess,36027,36027180001,34.6,2024
NY,New York,Onondaga,36067,36067016902,34.6,2024
NY,New York,Jefferson,36045,36045061802,34.6,2024
NY,New York,Kings,36047,36047105801,34.6,2024
NY,New York,Ulster,36111,36111954600,34.6,2024
NY,New York,Kings,36047,36047109800,34.6,2024
NY,New York,Bronx,36005,36005041300,34.6,2024
NY,New York,Jefferson,36045,36045061600,34.6,2024
NY,New York,Westchester,36119,36119007800,34.5,2024
NY,New York,Jefferson,36045,36045060301,34.5,2024
NY,New York,Dutchess,36027,36027020003,34.5,2024
NY,New York,Warren,36113,36113070300,34.5,2024
NY,New York,Suffolk,36103,36103123703,34.5,2024
NY,New York,Saratoga,36091,36091060800,34.5,2024
NY,New York,Bronx,36005,36005023000,34.5,2024
NY,New York,Rockland,36087,36087012109,34.5,2024
NY,New York,Monroe,36055,36055011403,34.5,2024
NY,New York,Kings,36047,36047028100,34.5,2024
NY,New York,Rockland,36087,36087012112,34.5,2024
NY,New York,Ulster,36111,36111952600,34.5,2024
NY,New York,Wyoming,36121,36121970300,34.5,2024
NY,New York,Orange,36071,36071013800,34.5,2024
NY,New York,Rockland,36087,36087012113,34.5,2024
NY,New York,Yates,36123,36123150301,34.5,2024
NY,New York,Suffolk,36103,36103146105,34.5,2024
NY,New York,Chemung,36015,36015001100,34.5,2024
NY,New York,Steuben,36101,36101962700,34.5,2024
NY,New York,Yates,36123,36123150102,34.5,2024
NY,New York,Albany,36001,36001013804,34.5,2024
NY,New York,Suffolk,36103,36103169904,34.5,2024
NY,New York,Westchester,36119,36119984000,34.5,2024
NY,New York,Oneida,36065,36065023502,34.5,2024
NY,New York,Kings,36047,36047091800,34.5,2024
NY,New York,Rensselaer,36083,36083040800,34.5,2024
NY,New York,Madison,36053,36053031000,34.5,2024
NY,New York,Queens,36081,36081027400,34.5,2024
NY,New York,Queens,36081,36081037501,34.5,2024
NY,New York,Kings,36047,36047086200,34.5,2024
NY,New York,Queens,36081,36081069000,34.5,2024
NY,New York,Niagara,36063,36063024301,34.5,2024
NY,New York,Sullivan,36105,36105952500,34.5,2024
NY,New York,Erie,36029,36029015900,34.5,2024
NY,New York,Bronx,36005,36005007600,34.5,2024
NY,New York,Suffolk,36103,36103146001,34.4,2024
NY,New York,Delaware,36025,36025971100,34.4,2024
NY,New York,Yates,36123,36123150501,34.4,2024
NY,New York,Madison,36053,36053030702,34.4,2024
NY,New York,Saratoga,36091,36091062800,34.4,2024
NY,New York,Queens,36081,36081038400,34.4,2024
NY,New York,Queens,36081,36081028000,34.4,2024
NY,New York,Queens,36081,36081025402,34.4,2024
NY,New York,Ulster,36111,36111955300,34.4,2024
NY,New York,Orleans,36073,36073401300,34.4,2024
NY,New York,Suffolk,36103,36103145901,34.4,2024
NY,New York,Genesee,36037,36037950600,34.4,2024
NY,New York,Saratoga,36091,36091062406,34.4,2024
NY,New York,Essex,36031,36031961300,34.4,2024
NY,New York,Warren,36113,36113074000,34.4,2024
NY,New York,Queens,36081,36081065401,34.4,2024
NY,New York,Ulster,36111,36111954100,34.4,2024
NY,New York,Cattaraugus,36009,36009960703,34.4,2024
NY,New York,Nassau,36059,36059414100,34.4,2024
NY,New York,Richmond,36085,36085032300,34.4,2024
NY,New York,Fulton,36035,36035971200,34.4,2024
NY,New York,Rockland,36087,36087011512,34.4,2024
NY,New York,Fulton,36035,36035971501,34.4,2024
NY,New York,Fulton,36035,36035971400,34.4,2024
NY,New York,Bronx,36005,36005046208,34.4,2024
NY,New York,Queens,36081,36081100803,34.4,2024
NY,New York,Bronx,36005,36005019400,34.3,2024
NY,New York,Onondaga,36067,36067013000,34.3,2024
NY,New York,Onondaga,36067,36067014300,34.3,2024
NY,New York,Bronx,36005,36005033201,34.3,2024
NY,New York,Oneida,36065,36065021301,34.3,2024
NY,New York,Chautauqua,36013,36013036600,34.3,2024
NY,New York,Westchester,36119,36119000601,34.3,2024
NY,New York,Queens,36081,36081026600,34.3,2024
NY,New York,Queens,36081,36081066403,34.3,2024
NY,New York,Allegany,36003,36003951302,34.3,2024
NY,New York,Greene,36039,36039080501,34.3,2024
NY,New York,Broome,36007,36007001700,34.3,2024
NY,New York,Kings,36047,36047036700,34.3,2024
NY,New York,Monroe,36055,36055010800,34.3,2024
NY,New York,Queens,36081,36081035800,34.3,2024
NY,New York,Essex,36031,36031960300,34.3,2024
NY,New York,Westchester,36119,36119003700,34.3,2024
NY,New York,Monroe,36055,36055015301,34.3,2024
NY,New York,Albany,36001,36001014401,34.3,2024
NY,New York,Nassau,36059,36059407402,34.3,2024
NY,New York,Albany,36001,36001013000,34.3,2024
NY,New York,Saratoga,36091,36091061305,34.3,2024
NY,New York,Montgomery,36057,36057070500,34.3,2024
NY,New York,Queens,36081,36081052600,34.3,2024
NY,New York,Queens,36081,36081060600,34.3,2024
NY,New York,Erie,36029,36029016200,34.3,2024
NY,New York,Genesee,36037,36037950302,34.3,2024
NY,New York,Sullivan,36105,36105950802,34.3,2024
NY,New York,Allegany,36003,36003950500,34.3,2024
NY,New York,Onondaga,36067,36067013600,34.2,2024
NY,New York,Westchester,36119,36119003300,34.2,2024
NY,New York,Rensselaer,36083,36083052305,34.2,2024
NY,New York,Kings,36047,36047101000,34.2,2024
NY,New York,Kings,36047,36047086800,34.2,2024
NY,New York,Genesee,36037,36037951200,34.2,2024
NY,New York,Rensselaer,36083,36083052408,34.2,2024
NY,New York,Genesee,36037,36037950401,34.2,2024
NY,New York,Sullivan,36105,36105952100,34.2,2024
NY,New York,Cortland,36023,36023970500,34.2,2024
NY,New York,Oneida,36065,36065022701,34.2,2024
NY,New York,Onondaga,36067,36067012200,34.2,2024
NY,New York,Rensselaer,36083,36083051901,34.2,2024
NY,New York,Putnam,36079,36079011801,34.2,2024
NY,New York,Saratoga,36091,36091060703,34.2,2024
NY,New York,Chautauqua,36013,36013037400,34.2,2024
NY,New York,Queens,36081,36081099801,34.2,2024
NY,New York,Queens,36081,36081039902,34.2,2024
NY,New York,Suffolk,36103,36103145602,34.2,2024
NY,New York,Queens,36081,36081094202,34.2,2024
NY,New York,Queens,36081,36081052400,34.2,2024
NY,New York,Nassau,36059,36059411000,34.2,2024
NY,New York,Monroe,36055,36055013503,34.2,2024
NY,New York,Genesee,36037,36037950100,34.2,2024
NY,New York,Suffolk,36103,36103146005,34.2,2024
NY,New York,Orange,36071,36071012200,34.2,2024
NY,New York,Tompkins,36109,36109002100,34.2,2024
NY,New York,Tompkins,36109,36109001700,34.2,2024
NY,New York,Richmond,36085,36085000900,34.2,2024
NY,New York,Orange,36071,36071012100,34.2,2024
NY,New York,Chautauqua,36013,36013036500,34.2,2024
NY,New York,Orange,36071,36071013100,34.2,2024
NY,New York,Westchester,36119,36119003600,34.2,2024
NY,New York,Tompkins,36109,36109002000,34.1,2024
NY,New York,Madison,36053,36053030300,34.1,2024
NY,New York,Allegany,36003,36003951000,34.1,2024
NY,New York,Queens,36081,36081029400,34.1,2024
NY,New York,Onondaga,36067,36067006102,34.1,2024
NY,New York,Erie,36029,36029010600,34.1,2024
NY,New York,Yates,36123,36123150200,34.1,2024
NY,New York,Bronx,36005,36005048401,34.1,2024
NY,New York,Schenectady,36093,36093032200,34.1,2024
NY,New York,Queens,36081,36081037900,34.1,2024
NY,New York,Onondaga,36067,36067005500,34.1,2024
NY,New York,Broome,36007,36007012701,34.1,2024
NY,New York,Monroe,36055,36055011901,34.1,2024
NY,New York,Orange,36071,36071014202,34.1,2024
NY,New York,Kings,36047,36047119800,34.1,2024
NY,New York,Bronx,36005,36005000100,34.1,2024
NY,New York,Greene,36039,36039080302,34.1,2024
NY,New York,Kings,36047,36047115800,34.1,2024
NY,New York,Oneida,36065,36065025002,34.1,2024
NY,New York,Bronx,36005,36005034200,34.1,2024
NY,New York,Ontario,36069,36069051101,34.1,2024
NY,New York,Monroe,36055,36055013508,34.1,2024
NY,New York,Kings,36047,36047112600,34.0,2024
NY,New York,Monroe,36055,36055013507,34.0,2024
NY,New York,Dutchess,36027,36027140602,34.0,2024
NY,New York,Columbia,36021,36021000600,34.0,2024
NY,New York,Erie,36029,36029009900,34.0,2024
NY,New York,Kings,36047,36047030700,34.0,2024
NY,New York,Suffolk,36103,36103159106,34.0,2024
NY,New York,Queens,36081,36081054000,34.0,2024
NY,New York,Bronx,36005,36005002800,34.0,2024
NY,New York,Monroe,36055,36055013205,34.0,2024
NY,New York,Erie,36029,36029017200,34.0,2024
NY,New York,Queens,36081,36081044301,34.0,2024
NY,New York,Oneida,36065,36065022200,34.0,2024
NY,New York,Kings,36047,36047083800,34.0,2024
NY,New York,Queens,36081,36081069400,34.0,2024
NY,New York,St. Lawrence,36089,36089492301,34.0,2024
NY,New York,Allegany,36003,36003951202,34.0,2024
NY,New York,Kings,36047,36047044901,34.0,2024
NY,New York,Sullivan,36105,36105950100,34.0,2024
NY,New York,Monroe,36055,36055003806,34.0,2024
NY,New York,Onondaga,36067,36067012500,34.0,2024
NY,New York,Ontario,36069,36069052002,34.0,2024
NY,New York,Ontario,36069,36069052101,34.0,2024
NY,New York,Suffolk,36103,36103158708,34.0,2024
NY,New York,Bronx,36005,36005035600,34.0,2024
NY,New York,Onondaga,36067,36067013300,34.0,2024
NY,New York,Saratoga,36091,36091060103,34.0,2024
NY,New York,Essex,36031,36031960200,34.0,2024
NY,New York,Westchester,36119,36119007901,34.0,2024
NY,New York,Westchester,36119,36119011601,34.0,2024
NY,New York,Warren,36113,36113075001,34.0,2024
NY,New York,Ulster,36111,36111954401,34.0,2024
NY,New York,Essex,36031,36031960700,34.0,2024
NY,New York,Bronx,36005,36005026500,33.9,2024
NY,New York,Oneida,36065,36065021701,33.9,2024
NY,New York,Nassau,36059,36059517201,33.9,2024
NY,New York,Rockland,36087,36087010701,33.9,2024
NY,New York,Orange,36071,36071013900,33.9,2024
NY,New York,Tompkins,36109,36109001800,33.9,2024
NY,New York,Otsego,36077,36077590201,33.9,2024
NY,New York,Suffolk,36103,36103110902,33.9,2024
NY,New York,Onondaga,36067,36067016501,33.9,2024
NY,New York,Richmond,36085,36085023100,33.9,2024
NY,New York,Niagara,36063,36063023302,33.9,2024
NY,New York,Jefferson,36045,36045060201,33.9,2024
NY,New York,Bronx,36005,36005021002,33.9,2024
NY,New York,Tompkins,36109,36109001000,33.9,2024
NY,New York,Niagara,36063,36063023401,33.9,2024
NY,New York,Kings,36047,36047116600,33.9,2024
NY,New York,Onondaga,36067,36067014500,33.9,2024
NY,New York,Onondaga,36067,36067015400,33.9,2024
NY,New York,Oneida,36065,36065026200,33.8,2024
NY,New York,Saratoga,36091,36091061600,33.8,2024
NY,New York,Rensselaer,36083,36083052602,33.8,2024
NY,New York,Wyoming,36121,36121970900,33.8,2024
NY,New York,Rensselaer,36083,36083052003,33.8,2024
NY,New York,Kings,36047,36047087200,33.8,2024
NY,New York,Kings,36047,36047099600,33.8,2024
NY,New York,Monroe,36055,36055014501,33.8,2024
NY,New York,Queens,36081,36081101003,33.8,2024
NY,New York,Rockland,36087,36087012203,33.8,2024
NY,New York,Suffolk,36103,36103159511,33.8,2024
NY,New York,Kings,36047,36047036900,33.8,2024
NY,New York,Kings,36047,36047093600,33.8,2024
NY,New York,Erie,36029,36029014801,33.8,2024
NY,New York,Delaware,36025,36025970200,33.8,2024
NY,New York,Erie,36029,36029001900,33.8,2024
NY,New York,Columbia,36021,36021000500,33.8,2024
NY,New York,Orange,36071,36071013000,33.8,2024
NY,New York,Orange,36071,36071014201,33.8,2024
NY,New York,Essex,36031,36031960800,33.8,2024
NY,New York,Bronx,36005,36005041900,33.8,2024
NY,New York,Allegany,36003,36003950100,33.8,2024
NY,New York,St. Lawrence,36089,36089492302,33.8,2024
NY,New York,Greene,36039,36039080202,33.8,2024
NY,New York,Albany,36001,36001014700,33.8,2024
NY,New York,Tioga,36107,36107020300,33.8,2024
NY,New York,Ulster,36111,36111955400,33.8,2024
NY,New York,Sullivan,36105,36105950202,33.8,2024
NY,New York,Albany,36001,36001013703,33.8,2024
NY,New York,Saratoga,36091,36091062407,33.8,2024
NY,New York,Kings,36047,36047088200,33.8,2024
NY,New York,Sullivan,36105,36105951201,33.8,2024
NY,New York,Steuben,36101,36101962302,33.8,2024
NY,New York,Saratoga,36091,36091062700,33.8,2024
NY,New York,Kings,36047,36047089000,33.8,2024
NY,New York,Queens,36081,36081036500,33.8,2024
NY,New York,Suffolk,36103,36103145604,33.8,2024
NY,New York,Dutchess,36027,36027200002,33.8,2024
NY,New York,Westchester,36119,36119981000,33.8,2024
NY,New York,Saratoga,36091,36091060601,33.8,2024
NY,New York,Jefferson,36045,36045060402,33.8,2024
NY,New York,Richmond,36085,36085010500,33.8,2024
NY,New York,Broome,36007,36007012300,33.7,2024
NY,New York,Richmond,36085,36085011401,33.7,2024
NY,New York,Nassau,36059,36059407102,33.7,2024
NY,New York,Suffolk,36103,36103146102,33.7,2024
NY,New York,Erie,36029,36029015003,33.7,2024
NY,New York,Kings,36047,36047085600,33.7,2024
NY,New York,Queens,36081,36081040301,33.7,2024
NY,New York,Chautauqua,36013,36013036100,33.7,2024
NY,New York,Schenectady,36093,36093033101,33.7,2024
NY,New York,Greene,36039,36039080100,33.7,2024
NY,New York,Niagara,36063,36063024201,33.7,2024
NY,New York,Steuben,36101,36101961400,33.7,2024
NY,New York,Monroe,36055,36055009402,33.7,2024
NY,New York,Queens,36081,36081030600,33.7,2024
NY,New York,Onondaga,36067,36067010400,33.7,2024
NY,New York,Washington,36115,36115089000,33.7,2024
NY,New York,Rensselaer,36083,36083052601,33.7,2024
NY,New York,Monroe,36055,36055011402,33.7,2024
NY,New York,Erie,36029,36029015401,33.7,2024
NY,New York,Niagara,36063,36063022200,33.7,2024
NY,New York,Dutchess,36027,36027190204,33.7,2024
NY,New York,Queens,36081,36081053000,33.7,2024
NY,New York,Bronx,36005,36005026601,33.7,2024
NY,New York,Monroe,36055,36055013208,33.7,2024
NY,New York,Erie,36029,36029011000,33.7,2024
NY,New York,Monroe,36055,36055014505,33.7,2024
NY,New York,Suffolk,36103,36103147301,33.7,2024
NY,New York,Rensselaer,36083,36083052203,33.7,2024
NY,New York,Monroe,36055,36055011203,33.7,2024
NY,New York,Westchester,36119,36119009202,33.6,2024
NY,New York,Suffolk,36103,36103159512,33.6,2024
NY,New York,Chemung,36015,36015010500,33.6,2024
NY,New York,Cortland,36023,36023970400,33.6,2024
NY,New York,Dutchess,36027,36027050102,33.6,2024
NY,New York,Columbia,36021,36021000100,33.6,2024
NY,New York,Ulster,36111,36111955001,33.6,2024
NY,New York,Suffolk,36103,36103146002,33.6,2024
NY,New York,Warren,36113,36113078000,33.6,2024
NY,New York,Onondaga,36067,36067011500,33.6,2024
NY,New York,Queens,36081,36081032800,33.6,2024
NY,New York,Erie,36029,36029010700,33.6,2024
NY,New York,Rensselaer,36083,36083051902,33.6,2024
NY,New York,Schenectady,36093,36093021802,33.6,2024
NY,New York,Orange,36071,36071010601,33.6,2024
NY,New York,Queens,36081,36081065000,33.6,2024
NY,New York,Kings,36047,36047092200,33.6,2024
NY,New York,Chautauqua,36013,36013036300,33.6,2024
NY,New York,Rensselaer,36083,36083041101,33.5,2024
NY,New York,Queens,36081,36081050800,33.5,2024
NY,New York,Allegany,36003,36003951301,33.5,2024
NY,New York,Broome,36007,36007001402,33.5,2024
NY,New York,Queens,36081,36081037600,33.5,2024
NY,New York,Erie,36029,36029008400,33.5,2024
NY,New York,Albany,36001,36001014502,33.5,2024
NY,New York,Queens,36081,36081042400,33.5,2024
NY,New York,Dutchess,36027,36027030000,33.5,2024
NY,New York,Genesee,36037,36037950900,33.5,2024
NY,New York,Bronx,36005,36005042300,33.5,2024
NY,New York,Bronx,36005,36005042100,33.5,2024
NY,New York,Dutchess,36027,36027070101,33.5,2024
NY,New York,Monroe,36055,36055011303,33.5,2024
NY,New York,Queens,36081,36081040102,33.5,2024
NY,New York,Schenectady,36093,36093032700,33.5,2024
NY,New York,Dutchess,36027,36027200001,33.5,2024
NY,New York,Suffolk,36103,36103123201,33.5,2024
NY,New York,Broome,36007,36007013800,33.5,2024
NY,New York,Dutchess,36027,36027140500,33.5,2024
NY,New York,St. Lawrence,36089,36089490800,33.5,2024
NY,New York,Westchester,36119,36119006400,33.5,2024
NY,New York,Sullivan,36105,36105950300,33.5,2024
NY,New York,Queens,36081,36081026000,33.5,2024
NY,New York,Kings,36047,36047095600,33.5,2024
NY,New York,Nassau,36059,36059407302,33.5,2024
NY,New York,Jefferson,36045,36045060602,33.5,2024
NY,New York,New York,36061,36061023200,33.5,2024
NY,New York,Erie,36029,36029007800,33.5,2024
NY,New York,Niagara,36063,36063024502,33.5,2024
NY,New York,Cattaraugus,36009,36009961100,33.5,2024
NY,New York,Schenectady,36093,36093020600,33.5,2024
NY,New York,Erie,36029,36029013001,33.4,2024
NY,New York,Queens,36081,36081068200,33.4,2024
NY,New York,Bronx,36005,36005026701,33.4,2024
NY,New York,Erie,36029,36029014502,33.4,2024
NY,New York,Kings,36047,36047116200,33.4,2024
NY,New York,Queens,36081,36081061601,33.4,2024
NY,New York,Queens,36081,36081040200,33.4,2024
NY,New York,Erie,36029,36029015501,33.4,2024
NY,New York,Westchester,36119,36119001302,33.4,2024
NY,New York,Kings,36047,36047117000,33.4,2024
NY,New York,Ontario,36069,36069052102,33.4,2024
NY,New York,Niagara,36063,36063022401,33.4,2024
NY,New York,Queens,36081,36081052000,33.4,2024
NY,New York,Queens,36081,36081053601,33.4,2024
NY,New York,Monroe,36055,36055002900,33.4,2024
NY,New York,Queens,36081,36081050400,33.4,2024
NY,New York,Queens,36081,36081040400,33.4,2024
NY,New York,Queens,36081,36081060000,33.4,2024
NY,New York,Queens,36081,36081018402,33.4,2024
NY,New York,Monroe,36055,36055013300,33.4,2024
NY,New York,Columbia,36021,36021001800,33.4,2024
NY,New York,Oneida,36065,36065025200,33.4,2024
NY,New York,Jefferson,36045,36045060806,33.4,2024
NY,New York,Suffolk,36103,36103159415,33.4,2024
NY,New York,Queens,36081,36081036600,33.4,2024
NY,New York,Kings,36047,36047029900,33.4,2024
NY,New York,Suffolk,36103,36103159107,33.4,2024
NY,New York,Kings,36047,36047087600,33.4,2024
NY,New York,Erie,36029,36029000800,33.4,2024
NY,New York,Suffolk,36103,36103111201,33.4,2024
NY,New York,Monroe,36055,36055010300,33.4,2024
NY,New York,Orange,36071,36071014501,33.4,2024
NY,New York,Suffolk,36103,36103200904,33.3,2024
NY,New York,Onondaga,36067,36067011101,33.3,2024
NY,New York,Albany,36001,36001001802,33.3,2024
NY,New York,Nassau,36059,36059407204,33.3,2024
NY,New York,Essex,36031,36031960402,33.3,2024
NY,New York,Suffolk,36103,36103147202,33.3,2024
NY,New York,Suffolk,36103,36103146703,33.3,2024
NY,New York,Saratoga,36091,36091060704,33.3,2024
NY,New York,Kings,36047,36047096800,33.3,2024
NY,New York,Queens,36081,36081061000,33.3,2024
NY,New York,Suffolk,36103,36103145603,33.3,2024
NY,New York,Queens,36081,36081021200,33.3,2024
NY,New York,Queens,36081,36081059600,33.3,2024
NY,New York,Suffolk,36103,36103159408,33.3,2024
NY,New York,Genesee,36037,36037950501,33.3,2024
NY,New York,Kings,36047,36047072000,33.3,2024
